/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/cut section window trim.jpg	1409555	1743451897
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Magnolia Ave Ontario Residence R1.0054.rvt	76644352	1742578579
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/VICINITY MAP MAGNOLIA AVE.png	457825	1723136923
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/A-5 Rigth & Left Elevation.pdf	1208840	1720551009
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Magnolia Ave Ontario Residence v2.0083.rvt	81141760	1769466709
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Magnolia Ave Ontario Residence v2.rvt	81158144	1769466822
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/A-3 2nd Floor Plan.pdf	416876	1721950662
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Magnolia Ave Ontario Residence.0332.rvt	81596416	1734393673
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Magnolia Ave Ontario Residence.0330.rvt	81588224	1734393207
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Room Tag - CLG Height.rfa	323584	1723152916
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Magnolia Ave Ontario Residence.0331.rvt	81588224	1734393249
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/SITE PLAN Magnolia Ave ADU.rvt	29777920	1726176206
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/IB 202 (6 inches Concrete Block Wall Details) - 2022 CBC Rev eff 10-07-2024.pdf	392943	1743451861
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Magnolia Ave ADU.rvt	29818880	1736822651
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Magnolia Ave Ontario Residence R1.rvt	76644352	1742579538
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Magnolia Ave Ontario Residence R2.rvt	71974912	1754692103
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/20240709_232916546_iOS.png	475304	1720567756
